	Sample	Feature	ExpressionGene
0	BA2409	Bone Marrow Aspirate	0.0452106033501382
1	BA2496	Bone Marrow Aspirate	0.0271588876240039
2	BA3037	Bone Marrow Aspirate	0.0443974630021141
3	BA2865	Bone Marrow Aspirate	0.0377297121483168
4	BA2751	Leukapheresis	0.0460237436981623
5	BA2055	Peripheral Blood	0.0203285087006017
6	BA2286	Bone Marrow Aspirate	0.0536672629695885
7	BA2488	Bone Marrow Aspirate	0.0590339892665474
8	BA3379	Bone Marrow Aspirate	0.0718816067653276
9	BA2887	Bone Marrow Aspirate	0.047162140185396
10	BA2712	Peripheral Blood	0.021792161327045
11	BA2068	Bone Marrow Aspirate	0.0367539437306879
12	BA2104	Peripheral Blood	0.0203285087006017
13	BA3124	Bone Marrow Aspirate	0.0343145226866157
14	BA2449	Bone Marrow Aspirate	0.0681411611644169
15	BA2235	Bone Marrow Aspirate	0.0476500243942104
16	BA3038	Bone Marrow Aspirate	0.0655391120507399
17	BA3006	Peripheral Blood	0.0245568385103268
18	BA2667	Bone Marrow Aspirate	0.0463489998373719
19	BA2239	Bone Marrow Aspirate	0.033176126199382
20	BA2782	Bone Marrow Aspirate	0.0487884208814441
21	BA2649	Bone Marrow Aspirate	0.0432590665148804
22	BA2861	Bone Marrow Aspirate	0.0344771507562205
23	BA2134	Peripheral Blood	0.0255326069279557
24	BA2909	Bone Marrow Aspirate	0.033989266547406
25	BA2653	Peripheral Blood	0.0322003577817531
26	BA2947	Peripheral Blood	0.0265083753455846
27	BA2162	Peripheral Blood	0.0489510489510489
28	BA2564	Peripheral Blood	0.0312245893641242
29	BA3043	Peripheral Blood	0.0354529191738494
30	BA2597	Peripheral Blood	0.0323629858513579
31	BA3243	Bone Marrow Aspirate	0.0735078874613758
32	BA2446	Bone Marrow Aspirate	0.0367539437306879
33	BA2525	Peripheral Blood	0.0369165718002927
34	BA2876	Peripheral Blood	0.0305740770857049
35	BA2357	Bone Marrow Aspirate	0.0222800455358594
36	BA2546	Bone Marrow Aspirate	0.0403317612619938
37	BA2742	Leukapheresis	0.0562693120832655
38	BA2316	Bone Marrow Aspirate	0.0307367051553098
39	BA2087	Peripheral Blood	0.0258578630671653
40	BA2148	Peripheral Blood	0.0273215156936087
41	BA3178	Peripheral Blood	0.026183119206375
42	BA2072	Bone Marrow Aspirate	0.0289477963896568
43	BA2733	Peripheral Blood	0.0247194665799316
44	BA2995	Bone Marrow Aspirate	0.0365913156610831
45	BA2069	Bone Marrow Aspirate	0.0377297121483168
46	BA2681	Bone Marrow Aspirate	0.0361034314522686
47	BA2832	Peripheral Blood	0.0419580419580419
48	BA2600	Peripheral Blood	0.0292730525288664
49	BA3230	Peripheral Blood	0.05675719629208
50	BA2731	Peripheral Blood	0.0152870385428524
51	BA2294	Bone Marrow Aspirate	0.0391933647747601
52	BA2816	Bone Marrow Aspirate	0.0239063262319076
53	BA2814	Peripheral Blood	0.0263457472759798
54	BA2631	Bone Marrow Aspirate	0.0429338103756708
55	BA2023	Bone Marrow Aspirate	0.0211416490486257
56	BA2375	Peripheral Blood	0.0609855261018051
57	BA2485	Bone Marrow Aspirate	0.0278093999024231
