	Sample	Feature	ExpressionGene
0	BA2409	Bone Marrow Aspirate	7.98898804212453
1	BA2496	Bone Marrow Aspirate	8.43277580504712
2	BA3037	Bone Marrow Aspirate	9.39562360946183
3	BA2865	Bone Marrow Aspirate	8.81487669872437
4	BA2751	Leukapheresis	8.91601487826164
5	BA2286	Bone Marrow Aspirate	8.69824500910271
6	BA2488	Bone Marrow Aspirate	8.52190108216259
7	BA3379	Bone Marrow Aspirate	8.44724078411408
8	BA2887	Bone Marrow Aspirate	8.81798541280226
9	BA2712	Peripheral Blood	8.73025810259064
10	BA2068	Bone Marrow Aspirate	8.7629529869435
11	BA2104	Peripheral Blood	8.3558471237735
12	BA3124	Bone Marrow Aspirate	8.99211218550823
13	BA2449	Bone Marrow Aspirate	9.01658796485945
14	BA2235	Bone Marrow Aspirate	8.69536777456055
15	BA3038	Bone Marrow Aspirate	8.23679901175147
16	BA3006	Peripheral Blood	9.04860912314158
17	BA2667	Bone Marrow Aspirate	8.6472743085318
18	BA2239	Bone Marrow Aspirate	8.33337930026134
19	BA2782	Bone Marrow Aspirate	8.42559982560594
20	BA2649	Bone Marrow Aspirate	8.40900046313029
21	BA2861	Bone Marrow Aspirate	8.59260663428802
22	BA2134	Peripheral Blood	8.42321613548815
23	BA2909	Bone Marrow Aspirate	8.37135302575124
24	BA2653	Peripheral Blood	8.40379071339591
25	BA2947	Peripheral Blood	8.88329417040296
26	BA2162	Peripheral Blood	8.75995195431454
27	BA2564	Peripheral Blood	8.37870011521958
28	BA2597	Peripheral Blood	9.18123516021677
29	BA3243	Bone Marrow Aspirate	8.50664971851981
30	BA2446	Bone Marrow Aspirate	8.48407580140491
31	BA2525	Peripheral Blood	9.52036350053221
32	BA2876	Peripheral Blood	9.10341841676742
33	BA2357	Bone Marrow Aspirate	8.45209623715645
34	BA2546	Bone Marrow Aspirate	8.268195867683
35	BA2742	Leukapheresis	8.43037965011906
36	BA2316	Bone Marrow Aspirate	8.30255392241405
37	BA2087	Peripheral Blood	8.54953218061743
38	BA2148	Peripheral Blood	8.32893113987774
39	BA3178	Peripheral Blood	8.67537853618004
