	Sample	Feature	ExpressionGene
0	BA2409	Bone Marrow Aspirate	4.28287221181771
1	BA2496	Bone Marrow Aspirate	4.23933489780631
2	BA3037	Bone Marrow Aspirate	4.90013515136005
3	BA2865	Bone Marrow Aspirate	4.17058314923078
4	BA2751	Leukapheresis	2.58506527889394
5	BA2286	Bone Marrow Aspirate	4.74815204997173
6	BA2488	Bone Marrow Aspirate	4.69293160792587
7	BA3379	Bone Marrow Aspirate	2.0770334234633
8	BA2887	Bone Marrow Aspirate	4.02122678644599
9	BA2712	Peripheral Blood	4.15267733940571
10	BA2068	Bone Marrow Aspirate	5.78039940452266
11	BA2104	Peripheral Blood	5.13405333693121
12	BA3124	Bone Marrow Aspirate	1.476380913732
13	BA2449	Bone Marrow Aspirate	1.02625518585044
14	BA2235	Bone Marrow Aspirate	3.82911707265365
15	BA3038	Bone Marrow Aspirate	2.92785784415797
16	BA3006	Peripheral Blood	3.82956094341535
17	BA2667	Bone Marrow Aspirate	3.18539191254435
18	BA2239	Bone Marrow Aspirate	3.8731578362981
19	BA2782	Bone Marrow Aspirate	3.20402711138277
20	BA2649	Bone Marrow Aspirate	4.09594771036419
21	BA2861	Bone Marrow Aspirate	5.82781183106441
22	BA2134	Peripheral Blood	3.97877357956691
23	BA2909	Bone Marrow Aspirate	2.7193595880697
24	BA2653	Peripheral Blood	-0.955019873236662
25	BA2947	Peripheral Blood	1.88611466547517
26	BA2162	Peripheral Blood	2.78077782583149
27	BA2564	Peripheral Blood	3.77297177293419
28	BA2597	Peripheral Blood	-0.553698651531121
29	BA3243	Bone Marrow Aspirate	2.78886351304532
30	BA2446	Bone Marrow Aspirate	3.86625779235957
31	BA2525	Peripheral Blood	1.11327352647761
32	BA2876	Peripheral Blood	2.78509945236717
33	BA2357	Bone Marrow Aspirate	2.54477407549094
34	BA2546	Bone Marrow Aspirate	3.61896542811489
35	BA2742	Leukapheresis	2.96756252596824
36	BA2316	Bone Marrow Aspirate	3.40984494980966
37	BA2087	Peripheral Blood	4.76423948896672
38	BA2148	Peripheral Blood	2.3981318032461
39	BA3178	Peripheral Blood	4.10116724752771
40	BA2072	Bone Marrow Aspirate	3.3559427751702
41	BA2733	Peripheral Blood	4.05481304236777
42	BA2995	Bone Marrow Aspirate	3.29539275507136
43	BA2069	Bone Marrow Aspirate	4.17097982570357
44	BA2681	Bone Marrow Aspirate	2.1564538283059
45	BA2832	Peripheral Blood	3.49498654848934
46	BA2600	Peripheral Blood	2.35862915042539
47	BA3230	Peripheral Blood	1.77852061497003
48	BA2731	Peripheral Blood	4.66116910371648
49	BA2294	Bone Marrow Aspirate	2.84361014461716
50	BA2816	Bone Marrow Aspirate	2.29274376602721
51	BA2814	Peripheral Blood	4.64767094792984
52	BA2631	Bone Marrow Aspirate	4.37526276855373
53	BA2023	Bone Marrow Aspirate	4.36422145455571
54	BA2375	Peripheral Blood	1.74235504558661
55	BA2485	Bone Marrow Aspirate	5.02344029058297
56	BA2455	Peripheral Blood	3.99750343335924
57	BA2636	Peripheral Blood	2.37696590491495
58	BA2325	Peripheral Blood	4.14291109778237
59	BA2156	Bone Marrow Aspirate	7.07626127790368
60	BA2511	Peripheral Blood	1.80922490282006
61	BA2505	Peripheral Blood	3.11723962574335
62	BA2871	Peripheral Blood	2.67895472934526
63	BA2227	Bone Marrow Aspirate	2.32885276073375
64	BA2812	Peripheral Blood	3.74312437020525
65	BA2125	Bone Marrow Aspirate	2.02093905392642
66	BA2603	Bone Marrow Aspirate	2.94301747727414
67	BA2808	Peripheral Blood	4.11467686706542
68	BA2482	Bone Marrow Aspirate	2.42732071858121
69	BA2594	Bone Marrow Aspirate	2.79131997623963
70	BA2747	Peripheral Blood	4.24467569327526
71	BA2561	Bone Marrow Aspirate	5.48834420491023
72	BA2567	Peripheral Blood	1.05024966488372
73	BA2906	Peripheral Blood	3.09979908032792
74	BA2956	Peripheral Blood	2.48258097022462
75	BA2474	Bone Marrow Aspirate	2.37344049776216
76	BA2737	Peripheral Blood	5.57338620444232
77	BA2110	Bone Marrow Aspirate	3.67451368500847
78	BA2992	Bone Marrow Aspirate	3.24181501348555
79	BA2220	Bone Marrow Aspirate	2.3158600610567
80	BA2063	Peripheral Blood	1.6503374693223
81	BA2772	Peripheral Blood	3.99502298261294
82	BA2935	Peripheral Blood	3.90178344692234
83	BA2260	Peripheral Blood	3.67722650594103
84	BA2948	Peripheral Blood	2.56793075437121
85	BA3296	Bone Marrow Aspirate	3.27804422935552
86	BA2524	Peripheral Blood	3.31414947153612
87	BA2811	Bone Marrow Aspirate	3.75662567787953
88	BA2540	Bone Marrow Aspirate	3.25414811062769
89	BA2928	Peripheral Blood	4.5701450496218
90	BA2302	Peripheral Blood	4.20172735067442
91	BA2651	Bone Marrow Aspirate	3.76194677597635
92	BA2619	Peripheral Blood	4.0418838180317
93	BA3013	Bone Marrow Aspirate	3.41398937183606
94	BA2405	Peripheral Blood	1.17134115218982
95	BA2856	Peripheral Blood	3.79635646094548
96	BA2377	Bone Marrow Aspirate	4.76886335817399
97	BA2499	Peripheral Blood	3.49548425230926
98	BA3023	Peripheral Blood	2.47709864370168
99	BA2095	Peripheral Blood	4.43894159347348
100	BA2275	Bone Marrow Aspirate	3.70348083099888
101	BA2901	Bone Marrow Aspirate	4.25302102951399
102	BA2387	Bone Marrow Aspirate	4.86570889780568
103	BA2962	Bone Marrow Aspirate	3.75575291879051
104	BA2195	Peripheral Blood	3.0525988808909
105	BA2688	Peripheral Blood	1.64836775921727
106	BA2420	Bone Marrow Aspirate	3.47740311066889
107	BA2053	Peripheral Blood	3.43900565903568
108	BA2081	Bone Marrow Aspirate	3.57374757290921
109	BA2354	Bone Marrow Aspirate	2.87617112468772
110	BA3273	Peripheral Blood	3.58843688648113
111	BA2893	Bone Marrow Aspirate	5.04658882565934
112	BA2044	Bone Marrow Aspirate	3.19356580882829
113	BA2489	Bone Marrow Aspirate	3.52470378184
114	BA2908	Bone Marrow Aspirate	3.65501758171838
115	BA2054	Bone Marrow Aspirate	3.14335341715004
116	BA2872	Bone Marrow Aspirate	2.55392611565592
117	BA2041	Bone Marrow Aspirate	2.71361887752181
118	BA2464	Bone Marrow Aspirate	3.79552619109197
119	BA2902	Bone Marrow Aspirate	4.38817011784722
120	BA2541	Bone Marrow Aspirate	2.91958751244402
121	BA2843	Bone Marrow Aspirate	0.890278591336316
122	BA2497	Bone Marrow Aspirate	3.88078292534186
123	BA2718	Bone Marrow Aspirate	6.29503336143835
124	BA2575	Bone Marrow Aspirate	3.74491966568795
125	BA2593	Leukapheresis	0.734433805098532
126	BA2791	Bone Marrow Aspirate	3.82774865259322
127	BA2620	Bone Marrow Aspirate	2.75982526805882
128	BA2629	Bone Marrow Aspirate	2.54218680063558
129	BA2870	Bone Marrow Aspirate	4.00036361734849
130	BA2682	Peripheral Blood	3.63358320799954
131	BA2276	Bone Marrow Aspirate	3.00607082917788
132	BA2709	Bone Marrow Aspirate	3.11943850539896
133	BA2789	Bone Marrow Aspirate	4.99318921110471
