	Sample	Feature	ExpressionGene
0	BA2409	Bone Marrow Aspirate	6.77486042127373
1	BA2496	Bone Marrow Aspirate	6.85394237356265
2	BA3037	Bone Marrow Aspirate	5.10315757075363
3	BA2865	Bone Marrow Aspirate	5.63859875243939
4	BA2751	Leukapheresis	6.87847286019697
5	BA2286	Bone Marrow Aspirate	5.89203625853857
6	BA2488	Bone Marrow Aspirate	6.41031606152443
7	BA3379	Bone Marrow Aspirate	5.99561264597437
8	BA2887	Bone Marrow Aspirate	5.77451233227095
9	BA2712	Peripheral Blood	6.63861770845571
10	BA2068	Bone Marrow Aspirate	5.80651617633479
11	BA2104	Peripheral Blood	7.62437772428186
12	BA3124	Bone Marrow Aspirate	5.53130217583918
13	BA2449	Bone Marrow Aspirate	5.1308809152012
14	BA2235	Bone Marrow Aspirate	6.50297201387594
15	BA3038	Bone Marrow Aspirate	7.61949698331246
16	BA3006	Peripheral Blood	6.23620830247888
17	BA2667	Bone Marrow Aspirate	7.12738803665014
18	BA2239	Bone Marrow Aspirate	7.66988409314176
19	BA2782	Bone Marrow Aspirate	7.34547705030654
20	BA2649	Bone Marrow Aspirate	5.21007881246748
21	BA2861	Bone Marrow Aspirate	6.39121229400113
22	BA2134	Peripheral Blood	7.35957852119331
23	BA2909	Bone Marrow Aspirate	6.7928687930301
24	BA2653	Peripheral Blood	5.9361114629243
25	BA2947	Peripheral Blood	5.76994542170869
26	BA2162	Peripheral Blood	6.83661488155882
27	BA2564	Peripheral Blood	7.02768073602554
28	BA2597	Peripheral Blood	6.04401665671066
29	BA3243	Bone Marrow Aspirate	7.08297551023298
30	BA2446	Bone Marrow Aspirate	6.57407550686427
31	BA2525	Peripheral Blood	4.84004894658634
32	BA2876	Peripheral Blood	5.68494283424888
33	BA2357	Bone Marrow Aspirate	6.01704720263967
34	BA2546	Bone Marrow Aspirate	6.43542748974206
35	BA2742	Leukapheresis	6.59148541753236
36	BA2316	Bone Marrow Aspirate	6.52270916866473
37	BA2087	Peripheral Blood	6.63486341869675
38	BA2148	Peripheral Blood	5.13585150348145
39	BA3178	Peripheral Blood	6.732801148639
40	BA2072	Bone Marrow Aspirate	7.19225834495813
41	BA2733	Peripheral Blood	6.66177361256097
42	BA2995	Bone Marrow Aspirate	6.83029032072815
43	BA2069	Bone Marrow Aspirate	6.76957967246072
44	BA2681	Bone Marrow Aspirate	6.27064006981264
45	BA2832	Peripheral Blood	6.1188645712048
46	BA2600	Peripheral Blood	6.44128835620157
47	BA3230	Peripheral Blood	6.45599883472476
48	BA2731	Peripheral Blood	6.80425051325387
49	BA2294	Bone Marrow Aspirate	6.26561634633026
50	BA2816	Bone Marrow Aspirate	6.84098754890722
51	BA2814	Peripheral Blood	6.51402356062823
52	BA2631	Bone Marrow Aspirate	6.45945806358587
53	BA2023	Bone Marrow Aspirate	7.27555120012057
54	BA2375	Peripheral Blood	7.5032888272442
55	BA2485	Bone Marrow Aspirate	5.88045550111629
56	BA2455	Peripheral Blood	6.77486042127373
57	BA2636	Peripheral Blood	6.38888273500531
58	BA2325	Peripheral Blood	6.63537899034447
59	BA2156	Bone Marrow Aspirate	5.69217660010952
60	BA2511	Peripheral Blood	6.6963494054774
61	BA2505	Peripheral Blood	6.97318609681243
62	BA2871	Peripheral Blood	6.50103892537921
63	BA2227	Bone Marrow Aspirate	5.4168131671987
64	BA2812	Peripheral Blood	5.97648507555777
65	BA2125	Bone Marrow Aspirate	6.48317228455133
66	BA2603	Bone Marrow Aspirate	6.41510646424492
67	BA2808	Peripheral Blood	5.90396043152694
68	BA2482	Bone Marrow Aspirate	6.87718695252014
69	BA2594	Bone Marrow Aspirate	6.59148541753236
70	BA2747	Peripheral Blood	5.96305194548373
71	BA2561	Bone Marrow Aspirate	6.18119276601149
72	BA2567	Peripheral Blood	6.12432253652151
73	BA2906	Peripheral Blood	6.56840033593867
74	BA2956	Peripheral Blood	6.33555481831586
75	BA2474	Bone Marrow Aspirate	6.35117266997331
76	BA2737	Peripheral Blood	7.32309525533159
77	BA2110	Bone Marrow Aspirate	7.58290428004672
78	BA2992	Bone Marrow Aspirate	6.84776495812423
79	BA2220	Bone Marrow Aspirate	5.64166399423883
80	BA2063	Peripheral Blood	4.89696755761679
81	BA2772	Peripheral Blood	6.12385981288499
82	BA2935	Peripheral Blood	6.90423057855148
83	BA2260	Peripheral Blood	7.13121480456278
84	BA2948	Peripheral Blood	6.70639038824238
85	BA3296	Bone Marrow Aspirate	6.64131489127646
86	BA2524	Peripheral Blood	6.14846279197281
87	BA2811	Bone Marrow Aspirate	6.01912446509313
88	BA2540	Bone Marrow Aspirate	6.43146976668751
89	BA2928	Peripheral Blood	6.55763968463611
90	BA2302	Peripheral Blood	5.77571318535643
91	BA2651	Bone Marrow Aspirate	5.6655125977295
92	BA2619	Peripheral Blood	6.34099882607851
93	BA3013	Bone Marrow Aspirate	5.72866766844001
94	BA2405	Peripheral Blood	5.87733009897837
95	BA2856	Peripheral Blood	5.75062167266173
96	BA2377	Bone Marrow Aspirate	6.52938873500607
97	BA2499	Peripheral Blood	6.15698094792798
98	BA3023	Peripheral Blood	5.26887133584046
99	BA2095	Peripheral Blood	5.38803577864658
100	BA2275	Bone Marrow Aspirate	6.57560815980456
101	BA2901	Bone Marrow Aspirate	6.20050527440426
102	BA2387	Bone Marrow Aspirate	6.4243136710677
103	BA2962	Bone Marrow Aspirate	5.68039540990515
104	BA2195	Peripheral Blood	6.38023120196824
105	BA2688	Peripheral Blood	6.01664395833904
106	BA2420	Bone Marrow Aspirate	6.73527749858946
107	BA2053	Peripheral Blood	5.5722787954592
108	BA2081	Bone Marrow Aspirate	6.6568137663596
109	BA2354	Bone Marrow Aspirate	6.27784077147234
110	BA3273	Peripheral Blood	5.09286972713313
111	BA2893	Bone Marrow Aspirate	5.37965871348939
112	BA2044	Bone Marrow Aspirate	6.82550917357801
113	BA2489	Bone Marrow Aspirate	5.84150393894181
114	BA2908	Bone Marrow Aspirate	5.76994542170869
115	BA2054	Bone Marrow Aspirate	7.01917646703683
116	BA2872	Bone Marrow Aspirate	6.80425051325387
117	BA2041	Bone Marrow Aspirate	5.25419658542836
118	BA2464	Bone Marrow Aspirate	5.36035690673449
119	BA2902	Bone Marrow Aspirate	5.75832214709053
120	BA2541	Bone Marrow Aspirate	6.21584775215817
121	BA2843	Bone Marrow Aspirate	5.89603275873882
122	BA2497	Bone Marrow Aspirate	6.22284672145603
123	BA2718	Bone Marrow Aspirate	6.26203648745747
124	BA2575	Bone Marrow Aspirate	7.37577438257785
125	BA2593	Leukapheresis	6.19690129645258
126	BA2791	Bone Marrow Aspirate	5.75793531082724
127	BA2620	Bone Marrow Aspirate	6.92625028034322
128	BA2629	Bone Marrow Aspirate	6.02456199069166
129	BA2870	Bone Marrow Aspirate	5.45598777768521
130	BA2682	Peripheral Blood	6.23969161748368
131	BA2276	Bone Marrow Aspirate	6.02937141783307
132	BA2709	Bone Marrow Aspirate	6.86903485569995
133	BA2789	Bone Marrow Aspirate	5.99072677808467
134	BA2538	Peripheral Blood	5.79321150053106
135	BA2583	Bone Marrow Aspirate	6.64247138255774
136	BA2806	Peripheral Blood	5.72213373131707
137	BA2441	Peripheral Blood	5.93816710389573
138	BA2514	Bone Marrow Aspirate	6.08490728340658
139	BA2520	Peripheral Blood	5.56477795201106
140	BA2479	Peripheral Blood	5.30597429477844
141	BA2281	Bone Marrow Aspirate	5.42125052108752
142	BA2932	Bone Marrow Aspirate	5.53058601108242
143	BA2123	Bone Marrow Aspirate	5.56596083132182
144	BA2844	Bone Marrow Aspirate	6.23969161748368
145	BA2660	Bone Marrow Aspirate	6.65069612456278
146	BA2836	Peripheral Blood	6.24592732813786
147	BA2714	Peripheral Blood	6.71155130794723
148	BA2440	Bone Marrow Aspirate	6.35211013226828
149	BA2036	Peripheral Blood	6.2787278602742
150	BA2828	Peripheral Blood	6.99030175438279
151	BA2952	Bone Marrow Aspirate	6.74039110508618
152	BA2410	Bone Marrow Aspirate	5.65448355973944
153	BA2139	Peripheral Blood	7.48490734822992
154	BA2051	Bone Marrow Aspirate	6.42575430557831
155	BA2532	Bone Marrow Aspirate	5.66778894823137
156	BA2494	Peripheral Blood	5.70182427600488
157	BA2748	Bone Marrow Aspirate	6.1036718931718
158	BA2622	Bone Marrow Aspirate	6.79404595569359
159	BA2970	Bone Marrow Aspirate	5.71100608100859
160	BA2839	Bone Marrow Aspirate	5.66361114365051
161	BA2868	Peripheral Blood	6.22503632366675
162	BA3011	Bone Marrow Aspirate	4.84562521936661
163	BA2052	Bone Marrow Aspirate	6.08362235286883
164	BA2510	Peripheral Blood	6.05237874936092
165	BA2691	Peripheral Blood	6.88299295533337
166	BA2374	Bone Marrow Aspirate	5.79758031043752
167	BA2804	Bone Marrow Aspirate	5.92833030401015
168	BA2675	Peripheral Blood	5.83602224066433
169	BA2031	Bone Marrow Aspirate	6.62521439483861
170	BA2198	Bone Marrow Aspirate	6.20481541845022
171	BA2066	Bone Marrow Aspirate	7.10006965724524
172	BA2344	Peripheral Blood	6.01664395833904
173	BA2459	Bone Marrow Aspirate	5.03358349696303
174	BA2229	Peripheral Blood	5.68079307995248
175	BA2559	Bone Marrow Aspirate	5.76218019652153
176	BA2093	Bone Marrow Aspirate	5.28216189346069
177	BA2000	Leukapheresis	6.36792449266188
178	BA2425	Peripheral Blood	6.80239867331755
179	BA2905	Peripheral Blood	5.6590072041356
180	BA2304	Bone Marrow Aspirate	6.82970946742006
181	BA2976	Bone Marrow Aspirate	7.05796014084047
182	BA2386	Peripheral Blood	5.84508987578304
183	BA2035	Peripheral Blood	5.57338620444232
184	BA2760	Bone Marrow Aspirate	6.54928934120065
185	BA2201	Bone Marrow Aspirate	6.97450183109637
186	BA2355	Bone Marrow Aspirate	5.39854887648757
187	BA2113	Bone Marrow Aspirate	6.46286097671524
188	BA2955	Bone Marrow Aspirate	7.87120844454502
189	BA2322	Bone Marrow Aspirate	6.59785150913547
190	BA2020	Bone Marrow Aspirate	6.2445717796939
191	BA2226	Bone Marrow Aspirate	6.67894286315779
192	BA2376	Bone Marrow Aspirate	7.550843282623
193	BA2121	Bone Marrow Aspirate	6.05279557201734
194	BA2944	Peripheral Blood	6.18463805749781
195	BA2033	Peripheral Blood	6.93558317816731
196	BA2867	Bone Marrow Aspirate	5.83331901871842
197	BA2089	Leukapheresis	6.75887216800442
198	BA2224	Bone Marrow Aspirate	6.32729837510952
199	BA2046	Bone Marrow Aspirate	5.39854887648757
200	BA2972	Bone Marrow Aspirate	6.19690129645258
201	BA2978	Peripheral Blood	7.11517726354172
202	BA2851	Bone Marrow Aspirate	5.91798611999628
203	BA2587	Bone Marrow Aspirate	6.99925381802676
204	BA2024	Bone Marrow Aspirate	7.14221254704718
205	BA2426	Bone Marrow Aspirate	6.82550917357801
206	BA2271	Peripheral Blood	5.98054442725547
207	BA3004	Bone Marrow Aspirate	5.66014078206684
208	BA3010	Peripheral Blood	6.71501245136813
209	BA2662	Bone Marrow Aspirate	6.6897450758778
210	BA2658	Peripheral Blood	6.92174677642902
211	BA2512	Peripheral Blood	7.0168789681798
212	BA2109	Peripheral Blood	6.45249909303564
213	BA2242	Peripheral Blood	6.29606229973496
214	BA2132	Peripheral Blood	6.48655837104488
215	BA2846	Bone Marrow Aspirate	6.18549348202673
216	BA2521	Bone Marrow Aspirate	6.436391484782
217	BA2885	Bone Marrow Aspirate	6.87847286019697
218	BA2639	Peripheral Blood	6.60634523087502
219	BA2775	Peripheral Blood	6.26652649814407
220	BA2402	Peripheral Blood	6.19966591698805
221	BA2097	Peripheral Blood	6.00680494194609
222	BA2399	Bone Marrow Aspirate	5.37564857832482
223	BA2174	Bone Marrow Aspirate	7.42825345365406
224	BA3001	Bone Marrow Aspirate	5.92959760650397
225	BA2911	Leukapheresis	6.14800492227439
226	BA2311	Peripheral Blood	7.71215406681609
227	BA3040	Bone Marrow Aspirate	6.21630928183059
228	BA2724	Bone Marrow Aspirate	6.42672024198766
229	BA2821	Bone Marrow Aspirate	5.98627491229184
230	BA2233	Bone Marrow Aspirate	5.92432462638165
231	BA2744	Leukapheresis	5.77808284388984
232	BA2501	Peripheral Blood	5.83716487793583
233	BA2301	Bone Marrow Aspirate	6.76898394569665
234	BA2880	Bone Marrow Aspirate	6.60743103833352
235	BA2621	Peripheral Blood	7.31665510949842
236	BA2866	Bone Marrow Aspirate	6.10747462593212
237	BA2212	Bone Marrow Aspirate	5.90436368867117
238	BA2477	Bone Marrow Aspirate	6.12637853560869
239	BA2685	Bone Marrow Aspirate	5.4219819546052
240	BA2273	Bone Marrow Aspirate	5.97440821051446
241	BA2124	Bone Marrow Aspirate	5.76568700898176
242	BA2400	Bone Marrow Aspirate	6.44802101478473
243	BA2762	Peripheral Blood	5.94139776988852
244	BA2312	Peripheral Blood	6.76594892950594
245	BA2813	Bone Marrow Aspirate	5.32629384115804
