	Sample	Feature	ExpressionGene
0	BA2409	Bone Marrow Aspirate	6.89778124838191
1	BA2496	Bone Marrow Aspirate	5.51241676925768
2	BA3037	Bone Marrow Aspirate	5.49725940478877
3	BA2865	Bone Marrow Aspirate	8.38563253120242
4	BA2751	Leukapheresis	2.3627073872351
5	BA2286	Bone Marrow Aspirate	8.5872495962732
6	BA2488	Bone Marrow Aspirate	7.52428329559334
7	BA3379	Bone Marrow Aspirate	8.66689198102969
8	BA2887	Bone Marrow Aspirate	8.0301567645062
9	BA2712	Peripheral Blood	0.402949581289092
10	BA2068	Bone Marrow Aspirate	6.7421473941764
11	BA2104	Peripheral Blood	0.598455727053896
12	BA3124	Bone Marrow Aspirate	6.29048213777498
13	BA2449	Bone Marrow Aspirate	6.87788091401863
14	BA2235	Bone Marrow Aspirate	8.0044307958278
15	BA3038	Bone Marrow Aspirate	7.71347289714959
16	BA3006	Peripheral Blood	5.2871864159011
17	BA2667	Bone Marrow Aspirate	8.75396729152058
18	BA2239	Bone Marrow Aspirate	5.0610421966443
19	BA2782	Bone Marrow Aspirate	5.3063518272781
20	BA2649	Bone Marrow Aspirate	6.45042558800672
21	BA2861	Bone Marrow Aspirate	7.79956921933088
22	BA2134	Peripheral Blood	6.16187946786899
23	BA2909	Bone Marrow Aspirate	6.47866220517702
24	BA2653	Peripheral Blood	0.779913057719338
25	BA2947	Peripheral Blood	6.64131489127646
26	BA2162	Peripheral Blood	8.27031665707811
27	BA2564	Peripheral Blood	6.76240903317338
28	BA2597	Peripheral Blood	5.54658259376352
29	BA3243	Bone Marrow Aspirate	7.38062061343463
30	BA2446	Bone Marrow Aspirate	2.69090003434147
31	BA2525	Peripheral Blood	4.05402094746754
32	BA2876	Peripheral Blood	6.00881830211778
33	BA2357	Bone Marrow Aspirate	5.46954197713849
34	BA2546	Bone Marrow Aspirate	6.5518017021576
35	BA2742	Leukapheresis	3.1321279031107
36	BA2316	Bone Marrow Aspirate	3.27431420538309
37	BA2087	Peripheral Blood	8.58375614592974
38	BA2148	Peripheral Blood	7.71472395965624
39	BA3178	Peripheral Blood	6.71780036034788
40	BA2072	Bone Marrow Aspirate	7.31397253852267
41	BA2733	Peripheral Blood	7.2371970090631
