	Sample	Feature	ExpressionGene
0	BA2409	Bone Marrow Aspirate	6.66888521161026
1	BA2496	Bone Marrow Aspirate	6.87847286019697
2	BA3037	Bone Marrow Aspirate	7.81101053195418
3	BA2865	Bone Marrow Aspirate	7.04635072837336
4	BA2751	Leukapheresis	6.77246010495607
5	BA2286	Bone Marrow Aspirate	7.33073792117204
6	BA2488	Bone Marrow Aspirate	7.24053779186389
7	BA3379	Bone Marrow Aspirate	7.00010998499046
8	BA2887	Bone Marrow Aspirate	7.41889646736553
9	BA2712	Peripheral Blood	7.50539293842063
10	BA2068	Bone Marrow Aspirate	7.4914611939268
11	BA2104	Peripheral Blood	7.44951411714195
12	BA3124	Bone Marrow Aspirate	6.57560815980456
13	BA2449	Bone Marrow Aspirate	8.06147774301482
14	BA2235	Bone Marrow Aspirate	7.04635072837336
15	BA3038	Bone Marrow Aspirate	6.89245255653176
16	BA3006	Peripheral Blood	6.73983231150721
17	BA2667	Bone Marrow Aspirate	6.65958088429919
18	BA2239	Bone Marrow Aspirate	6.67392482770239
19	BA2782	Bone Marrow Aspirate	6.70809549173072
20	BA2649	Bone Marrow Aspirate	7.27898774790875
21	BA2861	Bone Marrow Aspirate	7.12189404339898
22	BA2134	Peripheral Blood	6.79404595569359
23	BA2909	Bone Marrow Aspirate	6.82793872143045
24	BA2653	Peripheral Blood	7.60044547310861
25	BA2947	Peripheral Blood	7.43138197639579
26	BA2162	Peripheral Blood	6.40264148496757
27	BA2564	Peripheral Blood	7.18398636132438
28	BA2597	Peripheral Blood	8.12977902219921
29	BA3243	Bone Marrow Aspirate	6.99925381802676
30	BA2446	Bone Marrow Aspirate	6.91265400996675
31	BA2525	Peripheral Blood	7.20386734649371
32	BA2876	Peripheral Blood	7.7729524118183
33	BA2357	Bone Marrow Aspirate	7.07994856692804
34	BA2546	Bone Marrow Aspirate	6.98137959105818
35	BA2742	Leukapheresis	6.89778124838191
36	BA2316	Bone Marrow Aspirate	6.82066158800154
37	BA2087	Peripheral Blood	8.16435812995303
38	BA2148	Peripheral Blood	8.08701091285537
39	BA3178	Peripheral Blood	6.92369940347749
40	BA2072	Bone Marrow Aspirate	6.9848366218031
41	BA2733	Peripheral Blood	8.23886821722062
42	BA2995	Bone Marrow Aspirate	8.4594113881339
43	BA2069	Bone Marrow Aspirate	6.79463806745523
44	BA2681	Bone Marrow Aspirate	6.89511146582289
45	BA2832	Peripheral Blood	7.26851020715081
46	BA2600	Peripheral Blood	7.65632337592004
47	BA3230	Peripheral Blood	6.59203093136997
48	BA2731	Peripheral Blood	7.67233847579442
49	BA2294	Bone Marrow Aspirate	7.42415546195164
50	BA2816	Bone Marrow Aspirate	7.47416545591404
51	BA2814	Peripheral Blood	7.04851156959908
52	BA2631	Bone Marrow Aspirate	7.07695814218809
53	BA2023	Bone Marrow Aspirate	6.9785897904033
54	BA2375	Peripheral Blood	7.02911174492955
55	BA2485	Bone Marrow Aspirate	6.72991592484699
56	BA2455	Peripheral Blood	7.79384765019346
57	BA2636	Peripheral Blood	7.45866975783138
58	BA2325	Peripheral Blood	7.62080780455831
59	BA2156	Bone Marrow Aspirate	7.00924527251429
60	BA2511	Peripheral Blood	7.47316503302079
61	BA2505	Peripheral Blood	7.65276972214058
62	BA2871	Peripheral Blood	7.73994866868774
63	BA2227	Bone Marrow Aspirate	7.86810697410873
64	BA2812	Peripheral Blood	6.51657057172327
65	BA2125	Bone Marrow Aspirate	6.96289154217268
66	BA2603	Bone Marrow Aspirate	6.6430484484285
67	BA2808	Peripheral Blood	7.95104961478815
68	BA2482	Bone Marrow Aspirate	7.10851364264035
69	BA2594	Bone Marrow Aspirate	7.33618294917006
70	BA2747	Peripheral Blood	7.1445927897216
71	BA2561	Bone Marrow Aspirate	6.37831338727117
72	BA2567	Peripheral Blood	6.73108967735957
73	BA2906	Peripheral Blood	7.24647814947882
74	BA2956	Peripheral Blood	8.51425498508966
75	BA2474	Bone Marrow Aspirate	7.02841397070837
76	BA2737	Peripheral Blood	8.27456876079558
77	BA2110	Bone Marrow Aspirate	7.01407346260423
78	BA2992	Bone Marrow Aspirate	7.88642489400613
79	BA2220	Bone Marrow Aspirate	7.28899814708616
80	BA2063	Peripheral Blood	6.94160900810377
81	BA2772	Peripheral Blood	7.73994866868774
82	BA2935	Peripheral Blood	7.5932544466496
83	BA2260	Peripheral Blood	7.31397253852267
84	BA2948	Peripheral Blood	7.66613976188412
85	BA3296	Bone Marrow Aspirate	6.59203093136997
86	BA2524	Peripheral Blood	8.52958832512444
87	BA2811	Bone Marrow Aspirate	7.64636707538027
88	BA2540	Bone Marrow Aspirate	7.72941398094
89	BA2928	Peripheral Blood	6.80787905159787
90	BA2302	Peripheral Blood	8.0760787079227
91	BA2651	Bone Marrow Aspirate	7.94145634611773
92	BA2619	Peripheral Blood	7.51413414557592
93	BA3013	Bone Marrow Aspirate	7.14840411383597
94	BA2405	Peripheral Blood	7.62437772428186
95	BA2856	Peripheral Blood	6.73222274372854
96	BA2377	Bone Marrow Aspirate	8.40379071339591
97	BA2499	Peripheral Blood	7.53734841909383
98	BA3023	Peripheral Blood	8.14513423086413
99	BA2095	Peripheral Blood	7.42415546195164
100	BA2275	Bone Marrow Aspirate	6.82008128976274
101	BA2901	Bone Marrow Aspirate	7.51084212363206
102	BA2387	Bone Marrow Aspirate	7.15951987646114
103	BA2962	Bone Marrow Aspirate	7.45571345371651
104	BA2195	Peripheral Blood	7.91426996698012
105	BA2688	Peripheral Blood	7.53197491812839
106	BA2420	Bone Marrow Aspirate	6.6892157543699
107	BA2053	Peripheral Blood	7.99573716734119
108	BA2081	Bone Marrow Aspirate	7.36910502551481
109	BA2354	Bone Marrow Aspirate	7.02978091514104
110	BA3273	Peripheral Blood	7.62806217739621
111	BA2893	Bone Marrow Aspirate	6.89318073804479
112	BA2044	Bone Marrow Aspirate	6.93558317816731
113	BA2489	Bone Marrow Aspirate	7.98067391429632
114	BA2908	Bone Marrow Aspirate	7.09047728148948
115	BA2054	Bone Marrow Aspirate	6.40264148496757
116	BA2872	Bone Marrow Aspirate	6.68070832768596
117	BA2041	Bone Marrow Aspirate	8.11666073243668
118	BA2464	Bone Marrow Aspirate	7.20465709297985
119	BA2902	Bone Marrow Aspirate	8.16644533071452
120	BA2541	Bone Marrow Aspirate	7.38062061343463
121	BA2843	Bone Marrow Aspirate	8.30909856685695
122	BA2497	Bone Marrow Aspirate	6.76359470107912
123	BA2718	Bone Marrow Aspirate	7.03549223810054
124	BA2575	Bone Marrow Aspirate	6.88614746987226
125	BA2593	Leukapheresis	6.50152491798344
126	BA2791	Bone Marrow Aspirate	7.91111348596979
127	BA2620	Bone Marrow Aspirate	7.11817234858432
128	BA2629	Bone Marrow Aspirate	7.06956103001791
129	BA2870	Bone Marrow Aspirate	6.8958209414819
130	BA2682	Peripheral Blood	7.53974354156668
131	BA2276	Bone Marrow Aspirate	7.27555120012057
132	BA2709	Bone Marrow Aspirate	7.76614073791854
133	BA2789	Bone Marrow Aspirate	6.98275640527684
134	BA2538	Peripheral Blood	8.83992016748168
135	BA2583	Bone Marrow Aspirate	7.67625068419832
136	BA2806	Peripheral Blood	7.86375133258917
137	BA2441	Peripheral Blood	7.66613976188412
138	BA2514	Bone Marrow Aspirate	8.12411003652868
139	BA2520	Peripheral Blood	8.37409825216549
140	BA2479	Peripheral Blood	7.35390839708449
141	BA2281	Bone Marrow Aspirate	7.41702873174962
142	BA2932	Bone Marrow Aspirate	6.88034277223335
143	BA2123	Bone Marrow Aspirate	7.99915514777274
144	BA2844	Bone Marrow Aspirate	7.7071077714624
145	BA2660	Bone Marrow Aspirate	6.98553956904008
146	BA2836	Peripheral Blood	8.23473317956582
147	BA2714	Peripheral Blood	6.99377561399407
148	BA2440	Bone Marrow Aspirate	7.70064711748054
149	BA2036	Peripheral Blood	6.801788717217
150	BA2828	Peripheral Blood	7.44741351807287
151	BA2952	Bone Marrow Aspirate	6.85335943019892
152	BA2410	Bone Marrow Aspirate	8.11104544817006
153	BA2139	Peripheral Blood	7.00288610035202
154	BA2051	Bone Marrow Aspirate	8.51934782702254
155	BA2532	Bone Marrow Aspirate	7.47416545591404
156	BA2494	Peripheral Blood	7.99915514777274
157	BA2748	Bone Marrow Aspirate	7.04988485075939
158	BA2622	Bone Marrow Aspirate	7.1743962727285
159	BA2970	Bone Marrow Aspirate	7.69023500088856
160	BA2839	Bone Marrow Aspirate	7.99739906746641
161	BA2868	Peripheral Blood	7.1445927897216
162	BA3011	Bone Marrow Aspirate	7.52879493976561
163	BA2052	Bone Marrow Aspirate	7.68013043810275
164	BA2510	Peripheral Blood	8.05801802157941
165	BA2691	Peripheral Blood	7.05647487229206
166	BA2374	Bone Marrow Aspirate	6.93420850135559
167	BA2804	Bone Marrow Aspirate	7.20800173217813
168	BA2675	Peripheral Blood	7.22951525991334
169	BA2031	Bone Marrow Aspirate	6.75597489483719
170	BA2198	Bone Marrow Aspirate	7.13044392794916
171	BA2066	Bone Marrow Aspirate	7.18078818168097
172	BA2344	Peripheral Blood	6.65069612456278
173	BA2459	Bone Marrow Aspirate	7.61833712147791
174	BA2229	Peripheral Blood	7.72941398094
175	BA2559	Bone Marrow Aspirate	7.58415033094325
176	BA2093	Bone Marrow Aspirate	6.84039491318719
177	BA2000	Leukapheresis	6.5550219238791
178	BA2425	Peripheral Blood	7.14764743423536
179	BA2905	Peripheral Blood	7.75227162313381
180	BA2304	Bone Marrow Aspirate	6.91918219556931
181	BA2976	Bone Marrow Aspirate	6.74898905678908
182	BA2386	Peripheral Blood	7.41008797800013
183	BA2035	Peripheral Blood	7.550843282623
184	BA2760	Bone Marrow Aspirate	7.68399828509427
185	BA2201	Bone Marrow Aspirate	6.84277692729058
186	BA2355	Bone Marrow Aspirate	8.16059641320183
187	BA2113	Bone Marrow Aspirate	7.06807720975175
188	BA2955	Bone Marrow Aspirate	6.87337102503918
189	BA2322	Bone Marrow Aspirate	7.80956394588893
190	BA2020	Bone Marrow Aspirate	7.10851364264035
191	BA2226	Bone Marrow Aspirate	7.30676049708217
192	BA2376	Bone Marrow Aspirate	6.88034277223335
193	BA2121	Bone Marrow Aspirate	7.47524977931761
194	BA2944	Peripheral Blood	7.44644074627456
195	BA2033	Peripheral Blood	8.7332018546727
196	BA2867	Bone Marrow Aspirate	7.91426996698012
197	BA2089	Leukapheresis	7.15951987646114
198	BA2224	Bone Marrow Aspirate	7.18556384102574
199	BA2046	Bone Marrow Aspirate	8.04242466385173
200	BA2972	Bone Marrow Aspirate	7.70840071464408
201	BA2978	Peripheral Blood	6.92898560318184
202	BA2851	Bone Marrow Aspirate	7.26066025557169
203	BA2587	Bone Marrow Aspirate	7.04635072837336
204	BA2024	Bone Marrow Aspirate	6.76359470107912
205	BA2426	Bone Marrow Aspirate	8.46676516104844
206	BA2271	Peripheral Blood	7.53303259081949
207	BA3004	Bone Marrow Aspirate	7.20712924024302
208	BA3010	Peripheral Blood	7.21300808308282
209	BA2662	Bone Marrow Aspirate	6.61275930528802
210	BA2658	Peripheral Blood	7.51191595859432
211	BA2512	Peripheral Blood	6.88742207164032
212	BA2109	Peripheral Blood	7.4382687261571
213	BA2242	Peripheral Blood	6.98688341334907
214	BA2132	Peripheral Blood	7.54856623986657
215	BA2846	Bone Marrow Aspirate	7.4333053034535
216	BA2521	Bone Marrow Aspirate	6.84657434431718
217	BA2885	Bone Marrow Aspirate	7.27205163282357
218	BA2639	Peripheral Blood	7.25358458154246
219	BA2775	Peripheral Blood	6.56583781452914
220	BA2402	Peripheral Blood	7.43138197639579
221	BA2097	Peripheral Blood	7.78401208165605
222	BA2399	Bone Marrow Aspirate	7.69160326863138
223	BA2174	Bone Marrow Aspirate	6.79463806745523
224	BA3001	Bone Marrow Aspirate	6.89839628157059
225	BA2911	Leukapheresis	7.22294227292879
226	BA2311	Peripheral Blood	7.06302085430374
227	BA3040	Bone Marrow Aspirate	7.22042069105103
228	BA2724	Bone Marrow Aspirate	8.07789379739417
229	BA2821	Bone Marrow Aspirate	7.11072300969941
230	BA2233	Bone Marrow Aspirate	7.89717932578411
231	BA2744	Leukapheresis	6.73922514739457
232	BA2501	Peripheral Blood	7.16132716982423
233	BA2301	Bone Marrow Aspirate	7.92045916247849
234	BA2880	Bone Marrow Aspirate	7.2456266527422
235	BA2621	Peripheral Blood	7.04344633578654
236	BA2866	Bone Marrow Aspirate	7.13513562600345
237	BA2212	Bone Marrow Aspirate	7.88494695067266
238	BA2477	Bone Marrow Aspirate	6.69750566900229
239	BA2685	Bone Marrow Aspirate	8.03722226484621
240	BA2273	Bone Marrow Aspirate	7.88642489400613
241	BA2124	Bone Marrow Aspirate	6.72640507458581
242	BA2400	Bone Marrow Aspirate	7.04851156959908
243	BA2762	Peripheral Blood	7.94936162159169
244	BA2312	Peripheral Blood	6.95615389337193
245	BA2813	Bone Marrow Aspirate	7.78401208165605
246	BA2211	Bone Marrow Aspirate	7.00853195755675
247	BA2171	Bone Marrow Aspirate	7.10380554442151
248	BA2746	Bone Marrow Aspirate	7.54404101452516
249	BA2798	Bone Marrow Aspirate	8.52702131941912
250	BA2588	Bone Marrow Aspirate	6.90877033903166
